SID,grade,clock,cohort,LD33,SS
1125583,7,1,5,Never,228
8340250,6,0,7,Always,220
10099808,7,1,5,Never,248
11204532,8,2,7,Never,226
8293821,6,0,5,Never,225
7185774,7,1,6,Never,222
6851711,6,0,6,Never,213
501514,8,2,5,Never,235
11030038,7,1,5,Never,227
2470705,6,0,5,Never,231
2994232,6,0,5,Never,216
2825449,6,0,5,Always,228
7060882,6,0,6,Never,234
6708609,7,1,6,Never,223
5420369,6,0,5,Never,221
6547664,8,2,6,Never,236
6873340,6,0,6,Never,221
6539246,7,1,6,Never,229
8109,8,2,5,Never,227
7330316,7,1,5,Never,243
3635937,6,0,5,Never,212
6571808,6,0,6,Never,227
7034946,6,0,7,Never,227
7863780,7,1,7,Never,226
6481256,6,0,5,Never,227
8064458,8,2,7,Never,243
7848943,8,2,6,Never,239
383678,8,2,5,Never,234
7059841,8,2,5,Never,242
2539829,8,2,5,Never,242
7820496,8,2,7,Never,232
3660338,7,1,5,Never,228
7683553,6,0,7,Never,225
3234584,8,2,6,Never,239
8105480,7,1,7,Never,231
7171625,7,1,5,Never,233
8830398,7,1,6,Never,229
1244434,6,0,5,Never,222
8267332,6,0,7,Never,224
6888828,6,0,7,Never,239
7379439,6,0,6,Never,228
4118685,6,0,5,Never,237
8193789,8,2,7,Never,250
8142106,6,0,7,Never,229
4003543,8,2,5,Never,249
2969831,6,0,5,Never,222
6634567,7,1,6,Never,236
8553297,6,0,7,Never,209
6898602,8,2,6,Never,261
1904531,7,1,6,Never,222
11948477,7,1,5,Never,241
7721579,6,0,7,Never,223
2226030,7,1,5,Never,227
2331314,6,0,5,Never,236
7753012,6,0,7,Never,231
7086598,6,0,6,Never,228
4670264,8,2,5,Never,230
8158835,6,0,7,Never,229
7261071,7,1,5,Never,239
2902044,7,1,5,Always,234
11135115,6,0,5,Never,229
2790130,7,1,6,Never,235
5214785,8,2,5,Never,236
9691006,6,0,5,Never,227
8105987,7,1,7,Never,234
9268103,6,0,6,Never,213
713309,8,2,5,Never,227
8017980,6,0,7,Never,267
6777503,7,1,6,Never,217
9173862,6,0,5,Never,243
4104927,6,0,5,Always,220
6833888,7,1,6,Never,223
7137079,7,1,6,Never,245
6553397,6,0,6,Never,231
8179727,6,0,7,Never,230
3127265,7,1,6,Never,230
6632564,6,0,6,Never,220
667102,7,1,5,Never,220
7030398,8,2,6,Never,232
6205119,8,2,5,Never,232
8281157,8,2,7,Never,242
6176429,6,0,5,Never,229
7872542,8,2,7,Never,236
8356009,7,1,7,Never,229
12162647,7,1,6,Never,237
7848978,7,1,5,Never,244
8013551,6,0,7,Never,221
7964455,6,0,7,Never,215
1057715,7,1,6,Sometimes,216
6634567,7,1,5,Never,227
7847513,7,1,7,Never,231
11422319,8,2,7,Never,245
8251711,8,2,7,Never,229
7022980,8,2,6,Never,251
8220751,6,0,7,Never,209
7998244,7,1,7,Never,237
7164475,7,1,7,Never,227
7721579,8,2,7,Never,253
6635946,7,1,6,Never,224
7310536,6,0,6,Never,223
8237611,6,0,7,Never,226
7357036,7,1,6,Never,229
7355076,7,1,6,Never,235
6957110,7,1,6,Never,233
7726457,6,0,7,Never,226
7984197,7,1,7,Never,238
7078463,7,1,6,Never,236
7209908,8,2,6,Never,240
7314671,8,2,5,Never,226
7822995,6,0,7,Never,222
1244434,7,1,5,Never,237
8697477,8,2,6,Never,241
8049394,7,1,5,Never,234
6846580,7,1,6,Never,245
6918298,6,0,6,Never,217
4073398,8,2,5,Never,232
8321744,8,2,7,Never,261
8502684,8,2,6,Never,237
6543863,6,0,7,Never,248
6989659,7,1,6,Always,225
6704654,8,2,7,Never,238
11624566,7,1,5,Never,229
6625266,7,1,6,Never,228
8267332,7,1,7,Always,230
8048320,6,0,7,Never,222
12564524,7,1,6,Never,219
6808743,8,2,6,Never,230
10307796,6,0,5,Never,217
1755838,6,0,5,Never,237
6121527,7,1,5,Never,245
7296215,8,2,6,Never,242
4537068,7,1,5,Never,242
2737272,7,1,5,Never,239
5168937,7,1,5,Never,232
10683453,7,1,7,Never,234
720259,6,0,5,Never,222
6821472,7,1,6,Never,214
6740391,8,2,6,Never,226
5510228,7,1,5,Never,225
7768575,7,1,7,Always,237
7050976,7,1,6,Never,226
6828396,6,0,6,Never,219
7890826,6,0,7,Never,222
10418679,7,1,6,Never,240
3848965,6,0,5,Never,232
5005191,7,1,5,Never,224
7848048,8,2,5,Never,224
6533574,6,0,6,Never,267
12714615,6,0,6,Never,231
6850650,8,2,6,Always,231
8604304,7,1,7,Never,245
7438060,7,1,6,Never,219
8243107,6,0,5,Never,231
6692877,8,2,6,Never,229
7883331,6,0,6,Never,220
5165210,7,1,5,Never,235
8154244,7,1,7,Never,239
989002,6,0,5,Never,202
5516226,6,0,5,Never,213
1370413,7,1,5,Never,235
4670264,7,1,5,Never,244
8022208,8,2,7,Never,263
4879945,7,1,5,Never,225
8049394,6,0,7,Never,238
5135761,6,0,5,Never,209
3660729,6,0,5,Never,214
7960565,7,1,7,Never,228
6375952,8,2,5,Never,226
8307326,6,0,6,Never,223
6701469,6,0,7,Never,225
10195513,8,2,7,Never,235
7022980,7,1,6,Never,244
8237441,8,2,7,Never,221
194751,8,2,5,Never,237
8097267,8,2,7,Never,232
6479189,6,0,5,Never,219
6554377,7,1,6,Sometimes,223
8038341,8,2,7,Never,287
7714203,6,0,7,Never,230
8210365,7,1,7,Never,234
12701815,6,0,6,Never,236
1625616,7,1,5,Never,243
193216,6,0,5,Never,220
10887377,7,1,6,Never,229
6933912,6,0,6,Never,225
6253806,6,0,5,Never,205
7775199,6,0,7,Never,250
7713193,6,0,7,Never,254
6560520,7,1,6,Never,241
8170339,6,0,7,Never,230
11848049,8,2,7,Never,225
4812085,8,2,5,Never,227
8281157,8,2,7,Never,261
8485607,8,2,7,Never,219
9098127,7,1,7,Never,235
5191319,7,1,5,Never,223
9177876,8,2,6,Never,250
8149631,7,1,7,Never,235
12534641,8,2,6,Never,241
7904118,8,2,7,Never,238
7098553,8,2,6,Never,239
1057715,6,0,5,Never,233
6998569,8,2,6,Never,243
5660491,6,0,5,Never,228
10828680,8,2,5,Never,230
7940459,7,1,7,Always,235
10276793,7,1,7,Never,242
6643787,6,0,6,Never,217
9945288,8,2,6,Never,236
7183879,6,0,6,Never,214
6774563,8,2,6,Never,226
12578797,6,0,6,Never,228
6976212,7,1,6,Never,236
7096798,7,1,6,Never,235
4999614,7,1,5,Never,228
7246846,6,0,6,Never,224
7979215,7,1,7,Never,244
1755838,6,0,6,Never,222
9293884,8,2,5,Never,234
7066406,7,1,6,Never,257
7216629,7,1,6,Never,234
6547664,7,1,6,Never,234
6895166,8,2,6,Never,240
7616821,7,1,7,Never,227
8022186,6,0,7,Never,253
7848900,8,2,6,Never,247
7119259,6,0,5,Never,224
12758051,6,0,7,Never,253
8095221,6,0,7,Never,214
9599037,7,1,7,Never,229
2682427,6,0,5,Never,221
7052383,6,0,6,Never,242
7419449,8,2,5,Never,225
7036329,7,1,6,Never,238
6654835,8,2,6,Never,232
4999770,8,2,5,Never,234
7098553,7,1,6,Never,233
3918114,8,2,5,Never,217
174122,8,2,5,Never,237
8081867,8,2,5,Never,230
9236740,6,0,6,Never,223
7768699,8,2,7,Never,225
1967517,8,2,5,Never,231
9577440,8,2,7,Never,217
9575391,7,1,7,Never,233
4413474,8,2,5,Never,242
4953991,8,2,5,Never,246
8350787,7,1,7,Never,234
7476620,7,1,6,Never,238
2482142,7,1,5,Sometimes,228
3072819,6,0,5,Never,235
7306482,7,1,6,Never,228
7355394,7,1,5,Never,228
9577440,8,2,5,Never,232
7994230,7,1,7,Never,237
10125086,8,2,7,Never,231
7246080,7,1,6,Never,261
5658004,6,0,5,Never,221
8203377,8,2,7,Never,247
6848702,7,1,6,Sometimes,231
3881350,8,2,5,Never,247
6536204,6,0,6,Never,209
7648804,7,1,7,Never,231
614904,8,2,5,Never,231
7007396,7,1,6,Never,238
7893663,6,0,7,Never,239
6628508,7,1,6,Never,239
2290421,8,2,5,Never,266
8207313,8,2,7,Never,240
6703372,6,0,6,Never,224
9707263,8,2,7,Never,238
7157940,8,2,7,Never,239
7273541,6,0,5,Never,234
12224197,6,0,6,Never,221
7847408,7,1,7,Never,230
1879200,6,0,5,Never,233
7352336,8,2,6,Never,227
8042195,6,0,7,Never,223
8156174,6,0,5,Never,220
7719361,6,0,7,Always,220
2969270,6,0,5,Never,232
6536204,8,2,6,Never,242
5655943,8,2,5,Never,232
8197830,7,1,7,Never,235
6363148,7,1,5,Always,224
8178925,7,1,7,Never,240
4999614,7,1,5,Never,231
4436504,8,2,5,Never,236
8450455,7,1,7,Never,248
12714607,6,0,7,Never,221
8203377,6,0,7,Never,229
9997253,6,0,6,Never,219
9316582,7,1,7,Never,236
7255446,8,2,6,Never,229
3635996,8,2,5,Never,233
8356173,8,2,7,Sometimes,229
6995055,7,1,6,Never,232
7172958,8,2,6,Never,248
8038783,8,2,7,Never,245
4688538,6,0,5,Never,233
8452059,8,2,7,Never,235
6920977,6,0,6,Never,219
7917260,6,0,7,Always,212
7004613,6,0,6,Never,238
4413474,7,1,5,Always,228
6997910,8,2,6,Never,239
3367908,7,1,5,Never,225
717797,8,2,5,Always,235
7680570,7,1,7,Never,232
7890834,7,1,7,Sometimes,217
7072783,8,2,5,Never,239
3703649,6,0,5,Never,211
6569900,8,2,6,Never,241
193216,8,2,5,Never,231
8220581,8,2,7,Never,243
8219656,6,0,6,Never,229
7099975,6,0,6,Never,234
9335544,7,1,6,Never,242
7043848,6,0,6,Never,232
6808964,8,2,6,Never,233
7891776,7,1,7,Never,232
8888493,6,0,7,Never,225
8176167,7,1,7,Never,233
7113765,8,2,6,Never,262
1243667,6,0,5,Never,228
2896850,6,0,5,Never,232
6594425,7,1,6,Never,227
7248415,7,1,6,Never,234
8032270,6,0,7,Always,211
7081766,8,2,6,Never,252
8311072,8,2,7,Never,236
9072659,6,0,7,Never,239
1874551,6,0,5,Never,221
3831213,6,0,5,Never,252
7846371,7,1,7,Never,227
8160864,6,0,7,Never,226
3000354,8,2,6,Never,230
8047057,6,0,7,Never,240
8514240,6,0,5,Never,232
6454704,8,2,5,Always,215
6728375,6,0,6,Never,253
7322097,7,1,6,Never,231
6542506,8,2,6,Never,261
3462323,8,2,5,Always,223
6714803,6,0,6,Never,238
3808319,8,2,5,Never,240
1457098,8,2,5,Never,243
7831609,6,0,7,Sometimes,218
8253056,6,0,7,Never,223
6807712,8,2,6,Never,253
9321276,7,1,7,Never,234
3072452,7,1,5,Never,238
7729391,6,0,7,Never,236
7225733,8,2,6,Never,226
6865224,8,2,6,Never,254
4877810,7,1,5,Never,222
7087160,7,1,6,Never,236
8156557,8,2,7,Never,243
671908,8,2,5,Never,230
2943778,7,1,5,Never,239
8131562,8,2,5,Never,221
8175411,8,2,7,Never,240
10274146,8,2,6,Never,244
4999134,6,0,5,Never,225
5006139,6,0,5,Never,224
6962688,8,2,6,Never,232
7210701,8,2,6,Never,257
6897908,7,1,6,Never,233
6910653,6,0,6,Never,241
8185824,6,0,7,Never,230
1850520,8,2,5,Never,238
7183879,6,0,5,Never,222
6945643,6,0,6,Never,236
3639681,7,1,5,Never,228
2327279,7,1,5,Never,245
4104927,6,0,5,Never,258
6511082,6,0,5,Never,228
8170061,8,2,7,Never,256
7810334,6,0,7,Never,238
4999606,8,2,5,Never,216
7187181,6,0,7,Never,234
7038372,8,2,6,Never,237
7088892,8,2,6,Never,228
10314369,6,0,7,Never,228
2226766,8,2,5,Never,245
6761615,7,1,6,Never,231
13587757,7,1,7,Never,240
7693397,8,2,7,Never,233
7062435,7,1,6,Never,225
8321493,8,2,7,Never,236
935956,8,2,5,Never,239
8091102,7,1,7,Never,238
7306482,6,0,6,Never,224
3660494,8,2,5,Never,241
4489454,8,2,5,Never,237
7733755,6,0,7,Never,252
2640988,8,2,5,Never,230
7832389,6,0,7,Always,217
8189900,7,1,7,Never,231
10833730,6,0,7,Never,244
7793391,6,0,7,Never,225
10327037,7,1,5,Never,227
7312997,7,1,6,Never,228
9066764,6,0,7,Never,234
800678,6,0,5,Never,228
3251772,6,0,5,Never,232
9039805,7,1,7,Always,234
1504851,7,1,5,Never,233
8043337,8,2,7,Never,233
8090947,7,1,6,Never,251
6952615,8,2,6,Never,234
7821026,7,1,7,Never,233
7843909,7,1,7,Never,234
5658209,8,2,5,Never,233
11094184,7,1,7,Never,240
6628303,8,2,6,Never,244
6741037,7,1,7,Never,231
6765971,8,2,6,Never,255
8014701,7,1,7,Never,244
8020191,6,0,7,Never,231
6862632,6,0,6,Never,235
7788819,8,2,6,Never,249
6696163,7,1,6,Always,219
8035970,6,0,7,Never,225
5261716,8,2,5,Never,222
383678,6,0,5,Never,222
7736428,6,0,7,Never,253
11041242,8,2,7,Never,217
8141223,6,0,7,Never,228
11631031,6,0,7,Never,222
4723260,8,2,6,Never,255
6862519,7,1,6,Never,226
8020612,7,1,7,Never,233
3945480,8,2,5,Never,239
4886569,8,2,5,Never,252
7861532,8,2,7,Always,236
7453841,6,0,7,Never,224
11389788,7,1,6,Always,209
8105987,7,1,7,Never,227
8150362,8,2,7,Never,233
8797455,6,0,5,Never,245
6563856,7,1,6,Never,228
6956289,6,0,6,Never,229
6699707,6,0,6,Never,223
8203059,7,1,6,Never,227
8195897,6,0,7,Never,228
7357036,6,0,6,Never,215
8133468,7,1,7,Never,237
7276001,8,2,5,Never,228
7956347,7,1,7,Always,227
193216,6,0,5,Never,238
5477581,6,0,5,Never,230
7047304,6,0,6,Never,234
8178666,6,0,7,Never,216
6917402,6,0,6,Never,227
7778171,8,2,7,Never,234
7099568,6,0,6,Never,224
6665640,6,0,6,Never,245
6448550,6,0,5,Never,228
8444951,8,2,7,Never,244
8794820,7,1,6,Never,236
6300782,8,2,5,Never,238
6616976,8,2,6,Never,248
7713193,8,2,7,Never,243
7372957,6,0,6,Never,219
6479863,7,1,5,Never,234
4646819,7,1,5,Never,241
7733755,7,1,7,Never,253
4520912,7,1,5,Always,220
9372075,6,0,6,Never,214
8237611,7,1,7,Never,243
1056913,8,2,5,Never,239
8223033,7,1,6,Never,236
10419349,7,1,6,Never,224
6828647,8,2,6,Never,239
8333858,8,2,7,Never,238
7994141,8,2,7,Never,219
8146861,7,1,7,Never,228
7695993,6,0,7,Never,218
9356487,8,2,5,Always,242
6719600,8,2,6,Always,218
8035040,7,1,7,Never,252
1127659,8,2,5,Never,231
10145974,7,1,7,Always,234
6481256,7,1,5,Never,227
3696367,6,0,5,Always,213
6454720,7,1,5,Sometimes,226
4969898,7,1,5,Never,223
6997910,7,1,6,Never,242
6656536,7,1,6,Never,233
8139342,8,2,7,Never,245
4528980,8,2,5,Never,245
11631031,8,2,7,Never,245
7489749,7,1,6,Never,246
7320299,8,2,5,Never,234
7834802,8,2,7,Never,232
6936571,7,1,6,Never,233
7265239,8,2,6,Never,247
9660747,8,2,7,Never,229
10892583,6,0,7,Never,241
8318751,8,2,7,Never,240
8093539,8,2,7,Never,256
7210353,8,2,6,Never,239
9555889,8,2,5,Never,228
7007531,7,1,6,Never,245
7101120,7,1,6,Never,236
3808920,6,0,5,Never,252
3472078,6,0,5,Never,235
7778848,8,2,7,Never,264
8175411,8,2,7,Never,240
8159211,6,0,7,Never,224
11957751,7,1,5,Never,243
8154023,6,0,7,Never,241
3396274,8,2,5,Never,260
4537068,8,2,5,Never,226
5479924,6,0,5,Never,235
8213828,6,0,6,Never,234
2506394,6,0,5,Never,211
8337152,6,0,6,Never,237
8318999,7,1,7,Never,229
6954421,8,2,6,Never,237
7160151,6,0,7,Never,233
1057200,6,0,5,Never,229
7137079,6,0,6,Never,222
10088733,7,1,7,Never,246
11017457,6,0,6,Never,221
6650244,7,1,6,Never,242
5122406,7,1,6,Never,227
8047243,8,2,7,Never,244
8099421,8,2,7,Never,226
8830398,6,0,7,Never,244
9268103,6,0,6,Never,218
3108392,7,1,5,Never,248
5904943,7,1,5,Never,221
11677929,7,1,6,Never,225
7152299,8,2,6,Never,228
11929774,6,0,5,Never,221
7073925,7,1,6,Never,243
2901242,8,2,5,Never,253
10722742,6,0,6,Never,233
6569900,8,2,5,Never,233
6646999,6,0,6,Never,206
6883826,6,0,6,Never,248
2326108,6,0,5,Never,238
6850650,8,2,6,Never,233
7797850,6,0,7,Never,234
5759846,6,0,5,Never,223
6464041,6,0,5,Never,243
7668856,7,1,7,Never,228
13680242,8,2,7,Never,236
8614636,7,1,6,Never,234
8967563,6,0,7,Never,242
6530915,7,1,6,Never,232
6690130,7,1,6,Never,222
1546953,7,1,5,Never,226
6721435,8,2,6,Never,241
6835325,6,0,6,Always,219
1370413,7,1,5,Always,224
6951139,8,2,6,Never,232
7035306,8,2,6,Never,234
6663591,7,1,6,Never,247
11429119,7,1,6,Never,233
7812493,8,2,7,Always,253
8362440,7,1,7,Never,234
7848862,7,1,6,Never,234
7365608,7,1,5,Never,244
11568984,8,2,5,Never,230
9309764,8,2,5,Never,234
7984197,7,1,7,Never,232
11649984,6,0,7,Never,233
6511082,6,0,5,Never,227
9153101,6,0,5,Never,226
7620101,6,0,7,Always,216
6634648,8,2,6,Never,238
6998461,7,1,6,Never,234
3635996,7,1,5,Never,235
7009739,7,1,6,Never,250
4144392,7,1,5,Never,242
7139497,8,2,6,Never,246
12752673,8,2,6,Never,242
7365608,8,2,5,Never,223
6515142,8,2,6,Never,238
10099808,8,2,7,Never,228
8705453,6,0,6,Never,234
8101361,7,1,7,Never,231
7010451,7,1,6,Never,220
6742858,6,0,6,Never,243
5479924,7,1,5,Never,229
6699510,7,1,6,Never,231
6639259,6,0,6,Never,212
10416390,8,2,6,Never,238
3693597,8,2,5,Never,227
2365715,6,0,5,Never,214
7845979,7,1,7,Never,236
7009739,7,1,6,Never,237
7113617,6,0,6,Never,222
6569900,7,1,6,Never,236
2381958,6,0,5,Never,244
9368752,6,0,7,Never,233
7189761,8,2,6,Never,243
11645407,7,1,5,Never,235
7769555,6,0,7,Always,232
8111588,8,2,6,Never,233
8539308,7,1,7,Never,238
6023800,7,1,5,Always,213
7119704,7,1,6,Never,220
6543863,7,1,6,Never,248
6877125,6,0,6,Never,243
10416390,6,0,6,Never,231
7870396,8,2,7,Never,234
8291209,7,1,7,Never,236
10076646,8,2,7,Never,251
5164915,8,2,5,Never,227
5322103,7,1,5,Never,241
10172203,6,0,5,Never,225
7256531,8,2,6,Never,246
7979584,6,0,7,Never,227
8343470,7,1,7,Never,242
9309764,7,1,6,Never,237
6864678,8,2,6,Never,251
825565,7,1,5,Never,234
3042340,6,0,6,Never,219
7100434,8,2,5,Never,245
1560271,6,0,5,Never,267
6654436,6,0,6,Never,223
7614764,8,2,7,Never,241
10254153,8,2,6,Never,242
12121789,7,1,6,Never,230
8340250,6,0,7,Never,240
6253806,8,2,5,Never,234
2326108,7,1,5,Never,232
6720013,7,1,6,Always,240
1663461,6,0,5,Sometimes,221
6663591,6,0,6,Never,234
6648622,6,0,6,Never,233
7954808,7,1,7,Never,227
4999606,7,1,5,Never,245
10439137,7,1,6,Never,227
8093296,7,1,7,Never,229
4064925,7,1,5,Never,235
4056418,6,0,5,Never,228
2937298,6,0,6,Never,214
6530176,8,2,6,Always,221
6573940,7,1,6,Never,240
6819338,6,0,6,Never,209
2448718,6,0,5,Never,228
8464405,7,1,6,Never,243
6561853,7,1,6,Never,227
6454720,6,0,5,Never,233
6714803,8,2,6,Sometimes,235
11142596,6,0,7,Never,233
8110166,6,0,7,Never,235
6654983,6,0,6,Never,211
8133468,8,2,6,Never,235
7213220,7,1,6,Never,218
9335544,8,2,6,Never,234
7958625,7,1,7,Never,243
7113951,8,2,6,Never,249
7151365,7,1,7,Never,234
5656206,8,2,5,Never,242
8307326,6,0,7,Never,212
8178968,7,1,7,Never,225
8285454,7,1,7,Never,245
7785429,6,0,7,Never,221
8274088,8,2,7,Never,241
7073925,6,0,6,Never,235
7112661,8,2,6,Never,238
9098070,6,0,5,Never,229
8179824,6,0,7,Never,230
8022208,6,0,7,Never,222
6561136,8,2,6,Never,221
7152299,7,1,6,Never,217
8320454,8,2,7,Never,242
6454720,7,1,5,Never,238
3661067,8,2,5,Never,244
6996256,8,2,6,Never,239
1049178,6,0,5,Never,227
4932277,7,1,5,Never,230
2448718,6,0,5,Never,233
8444951,8,2,5,Never,224
10379487,7,1,6,Always,229
6848664,7,1,6,Never,226
8306664,6,0,6,Never,237
6931529,6,0,5,Never,212
7963920,7,1,7,Never,235
12567655,6,0,6,Never,234
3131300,8,2,5,Never,221
8301441,8,2,7,Never,243
8335796,7,1,7,Never,234
4002032,7,1,5,Always,215
7212038,7,1,6,Never,238
7117973,7,1,6,Never,238
8099936,7,1,7,Never,225
6527434,6,0,6,Never,229
825972,6,0,5,Always,214
3836312,7,1,5,Never,233
10495649,7,1,6,Never,230
6946100,6,0,6,Never,236
5131375,8,2,5,Never,269
9141294,8,2,7,Never,250
11948086,6,0,7,Never,229
5215064,7,1,5,Never,220
3918300,8,2,6,Never,222
3397033,6,0,5,Never,221
8201137,8,2,7,Never,236
6837697,8,2,5,Never,244
4901231,6,0,5,Never,209
5263042,7,1,5,Never,248
7810083,7,1,7,Never,242
7169051,8,2,6,Never,231
12021334,8,2,7,Never,237
1584391,7,1,5,Never,225
6571808,6,0,6,Never,233
7218818,8,2,6,Never,241
6933912,6,0,6,Never,221
8106738,8,2,7,Never,259
6888828,6,0,6,Never,216
8032017,6,0,7,Never,211
5871514,7,1,5,Never,248
7971850,6,0,7,Never,223
11093854,7,1,6,Never,237
3848957,7,1,5,Never,234
8126364,8,2,7,Never,242
10887377,7,1,5,Never,238
684007,7,1,5,Never,241
6890156,6,0,6,Never,234
6530915,7,1,6,Never,253
8075735,6,0,6,Always,217
4079019,6,0,5,Never,222
8206864,7,1,7,Never,235
4371984,8,2,5,Never,226
7964455,7,1,7,Never,226
8047324,6,0,7,Never,229
6727824,6,0,6,Never,236
6527043,6,0,6,Never,215
7313039,7,1,5,Never,252
6600727,8,2,6,Never,261
6987346,7,1,6,Never,231
1935143,8,2,5,Never,242
6691188,6,0,6,Never,234
9936637,8,2,6,Never,234
8020612,7,1,7,Never,229
10335129,6,0,7,Never,224
8189900,7,1,7,Never,258
8210365,6,0,7,Never,220
9421165,8,2,7,Never,247
8012342,6,0,7,Always,223
7819544,8,2,7,Never,246
8061084,6,0,7,Always,220
1457098,7,1,5,Always,227
9651071,7,1,5,Never,226
6168892,6,0,5,Never,232
10756647,6,0,7,Never,215
7948794,6,0,7,Never,231
6554806,8,2,5,Never,224
1890085,8,2,5,Always,234
8252149,8,2,7,Never,243
12235016,8,2,7,Never,239
8143390,7,1,6,Always,226
6925847,6,0,6,Never,211
8004730,7,1,7,Never,239
13541706,7,1,7,Never,255
7272685,7,1,6,Never,218
7094388,7,1,6,Never,235
6634826,6,0,6,Never,231
10446044,7,1,6,Never,241
12162647,8,2,6,Never,228
6729428,8,2,6,Never,237
6531679,8,2,6,Never,237
5660491,6,0,5,Never,229
6883826,6,0,6,Never,234
8989095,7,1,7,Never,243
7051565,6,0,5,Never,224
11820292,6,0,5,Never,225
8241023,6,0,7,Never,222
8109877,7,1,7,Never,233
5195551,8,2,5,Always,215
7053460,6,0,6,Never,238
4901231,6,0,5,Never,223
7747756,8,2,7,Never,243
7139500,7,1,5,Never,241
110280,7,1,5,Never,236
7981856,7,1,7,Never,244
6892094,7,1,5,Never,236
500747,6,0,5,Never,224
4084993,8,2,5,Never,249
7984219,7,1,7,Never,232
6721052,8,2,5,Never,242
6143377,6,0,5,Never,233
10307915,7,1,6,Never,236
6314783,8,2,5,Never,235
6549519,8,2,6,Never,226
7037716,6,0,6,Never,216
7094698,6,0,6,Never,227
6726402,7,1,6,Never,222
8677522,8,2,6,Never,251
5106559,7,1,5,Never,228
1755838,6,0,5,Never,227
11340398,6,0,7,Never,242
7877528,6,0,7,Never,225
7033389,6,0,6,Never,229
7119259,7,1,6,Never,233
6829538,6,0,6,Never,234
6819303,7,1,6,Never,240
588199,6,0,5,Never,226
4276558,8,2,5,Never,235
8179050,6,0,7,Sometimes,212
5658772,8,2,5,Never,245
7697120,6,0,7,Never,242
7987536,7,1,7,Always,227
5465346,6,0,5,Never,211
11789522,6,0,7,Never,234
6599354,8,2,6,Never,243
8303576,7,1,7,Never,245
2486466,8,2,5,Never,240
3751724,6,0,5,Never,235
6341047,6,0,5,Never,228
3485633,6,0,5,Never,229
7258917,8,2,5,Never,236
2700425,6,0,7,Sometimes,222
6717101,6,0,6,Never,228
6852416,7,1,5,Never,250
5957133,8,2,5,Never,244
7748248,6,0,7,Never,255
8178399,8,2,5,Never,261
4436741,8,2,5,Never,233
6950892,8,2,6,Never,219
6740944,8,2,6,Never,226
7971699,8,2,7,Never,231
8605955,8,2,7,Never,239
7250657,8,2,5,Never,237
2994232,8,2,6,Never,230
7891601,8,2,7,Never,241
8020744,7,1,7,Never,236
7225733,6,0,6,Never,219
502618,8,2,6,Never,229
6528821,6,0,6,Never,239
8049394,6,0,7,Never,222
6771610,8,2,6,Never,248
7096933,6,0,6,Never,233
7419449,6,0,5,Sometimes,215
11015896,8,2,5,Always,233
3149757,8,2,5,Never,231
8307857,6,0,7,Never,236
616230,7,1,5,Never,231
820946,8,2,5,Never,223
8026548,7,1,7,Never,240
3115909,6,0,5,Never,234
9961089,7,1,7,Never,224
8287449,7,1,7,Always,230
1585274,8,2,5,Always,218
8379734,7,1,7,Never,225
3808319,8,2,5,Never,230
8452059,6,0,7,Never,242
8066663,6,0,7,Never,223
1067966,6,0,5,Never,227
3476472,7,1,5,Never,238
4061640,8,2,5,Never,261
6521142,8,2,6,Never,251
8223572,7,1,7,Never,234
7438060,6,0,5,Never,255
9093109,6,0,7,Never,233
11339063,7,1,7,Never,241
8262551,6,0,7,Never,223
3776441,8,2,5,Never,246
3751724,8,2,5,Never,230
6694926,8,2,6,Never,227
6559530,7,1,6,Never,239
8032017,8,2,7,Never,246
8189463,7,1,7,Never,232
7891776,7,1,7,Never,228
876917,7,1,5,Never,233
11606576,8,2,7,Never,230
7290179,8,2,6,Always,220
5420369,7,1,5,Never,236
6673406,8,2,6,Never,256
7078463,8,2,6,Never,231
6808115,6,0,5,Never,232
10418679,8,2,6,Never,252
10633324,6,0,6,Never,227
8891060,7,1,7,Never,247
2942313,8,2,5,Never,238
8170339,8,2,7,Never,236
5540585,6,0,5,Never,217
3929094,8,2,5,Never,232
9141294,8,2,5,Never,229
7160151,7,1,7,Never,227
9573321,7,1,7,Never,231
2497158,8,2,6,Never,227
6808638,6,0,6,Never,210
6889786,8,2,6,Always,216
6604951,8,2,6,Never,242
6168892,6,0,5,Never,240
10722742,6,0,6,Never,248
6087310,6,0,5,Never,221
7718322,6,0,7,Never,228
7312741,8,2,5,Never,237
8105480,8,2,6,Never,253
11389788,8,2,6,Never,250
8053626,7,1,7,Never,243
7723520,6,0,6,Never,225
6532195,8,2,6,Never,236
9781315,7,1,6,Never,237
3149757,6,0,5,Never,231
7139500,7,1,6,Never,233
7138547,8,2,7,Never,247
8026289,8,2,7,Never,244
7065698,6,0,6,Never,232
8336784,6,0,7,Never,237
7173997,8,2,6,Always,226
6706681,7,1,6,Never,237
11456507,6,0,7,Never,247
8706239,6,0,5,Never,238
6275869,7,1,5,Never,242
6528570,7,1,6,Never,226
6479871,6,0,5,Never,234
8042926,8,2,7,Never,261
6952496,7,1,6,Never,229
7249535,7,1,5,Never,231
6708684,8,2,6,Never,241
1952005,6,0,5,Never,228
2275627,7,1,6,Never,240
7135122,8,2,6,Never,244
8644101,6,0,5,Never,218
6570534,7,1,6,Never,234
3400840,6,0,5,Never,241
8321493,6,0,7,Never,232
8308179,8,2,7,Never,229
6530176,8,2,6,Never,249
2428482,8,2,5,Never,233
8158835,6,0,5,Never,212
